,Player Link,Player Name,Season,Position,nationality
861,https://www.premierleague.com/players/10394/Bertrand-Traor%C3%A9/overview,Bertrand Traoré,2021/22,Forward,Burkina Faso
862,https://www.premierleague.com/players/16087/Tr%C3%A9z%C3%A9guet/overview,Trézéguet,2021/22,Midfielder,Egypt
863,https://www.premierleague.com/players/67454/Trinc%C3%A3o/overview,Trincão,2021/22,Forward,Portugal
864,https://www.premierleague.com/players/3905/Kieran-Trippier/overview,Kieran Trippier,2021/22,Defender,England
865,https://www.premierleague.com/players/21612/William-Troost-Ekong/overview,William Troost-Ekong,2021/22,Defender,Nigeria
866,https://www.premierleague.com/players/20486/Leandro-Trossard/overview,Leandro Trossard,2021/22,Forward,Belgium
867,https://www.premierleague.com/players/20051/Nathan-Trott/overview,Nathan Trott,2021/22,Goalkeeper,England
868,https://www.premierleague.com/players/54831/Auston-Trusty/overview,Auston Trusty,2021/22,Defender,United States
869,https://www.premierleague.com/players/24412/Tom-Trybull/overview,Tom Trybull,2021/22,Midfielder,Germany
870,https://www.premierleague.com/players/16006/Konstantinos-Tsimikas/overview,Konstantinos Tsimikas,2021/22,Defender,Greece
871,https://www.premierleague.com/players/51484/Antef-Tsoungui/overview,Antef Tsoungui,2021/22,Defender,England
872,https://www.premierleague.com/players/13559/Axel-Tuanzebe/overview,Axel Tuanzebe,2021/22,Defender,England
873,https://www.premierleague.com/players/15791/Ozan-Tufan/overview,Ozan Tufan,2021/22,Midfielder,Turkey
874,https://www.premierleague.com/players/49173/Ed-Turns/overview,Ed Turns,2021/22,Defender,Wales
875,https://www.premierleague.com/players/43940/Harry-Tyrer/overview,Harry Tyrer,2021/22,Goalkeeper,England
876,https://www.premierleague.com/players/67704/Christos-Tzolis/overview,Christos Tzolis,2021/22,Forward,Greece
877,https://www.premierleague.com/players/14593/Ik%C3%A9-Ugbo/overview,Iké Ugbo,2021/22,Forward,Canada
878,https://www.premierleague.com/players/114957/Deniz-Undav/overview,Deniz Undav,2021/22,Forward,Germany
879,https://www.premierleague.com/players/23612/Cengiz-%C3%9Cnder/overview,Cengiz Ünder,2021/22,Forward,Turkey
880,https://www.premierleague.com/players/67201/Harvey-Vale/overview,Harvey Vale,2021/22,Midfielder,England
881,https://www.premierleague.com/players/37931/Joel-Valencia/overview,Joel Valencia,2021/22,Forward,Ecuador
882,https://www.premierleague.com/players/15011/Yan-Valery/overview,Yan Valery,2021/22,Defender,France
883,https://www.premierleague.com/players/3362/Patrick-van-Aanholt/overview,Patrick van Aanholt,2021/22,Defender,Netherlands
884,https://www.premierleague.com/players/11031/Donny-van-de-Beek/overview,Donny van de Beek,2021/22,Midfielder,Netherlands
885,https://www.premierleague.com/players/5140/Virgil-van-Dijk/overview,Virgil van Dijk,2021/22,Defender,Netherlands
886,https://www.premierleague.com/players/99280/Mikki-van-Sas/overview,Mikki van Sas,2021/22,Goalkeeper,Netherlands
887,https://www.premierleague.com/players/5782/Rapha%C3%ABl-Varane/overview,Raphaël Varane,2021/22,Defender,France
888,https://www.premierleague.com/players/8979/Jamie-Vardy/overview,Jamie Vardy,2021/22,Forward,England
889,https://www.premierleague.com/players/31670/Indiana-Vassilev/overview,Indiana Vassilev,2021/22,Forward,United States
890,https://www.premierleague.com/players/4874/Jo%C3%ABl-Veltman/overview,Joël Veltman,2021/22,Defender,Netherlands
891,https://www.premierleague.com/players/20109/Jannik-Vestergaard/overview,Jannik Vestergaard,2021/22,Defender,Denmark
892,https://www.premierleague.com/players/67634/Vitinha/overview,Vitinha,2021/22,Midfielder,Portugal
893,https://www.premierleague.com/players/25312/Nikola-Vlasic/overview,Nikola Vlasic,2021/22,Midfielder,Croatia
894,https://www.premierleague.com/players/15013/Jake-Vokins/overview,Jake Vokins,2021/22,Defender,England
895,https://www.premierleague.com/players/22040/Mario-Vrancic/overview,Mario Vrancic,2021/22,Midfielder,Bosnia & Herzegovina
896,https://www.premierleague.com/players/4851/Matej-Vydra/overview,Matej Vydra,2021/22,Midfielder,Czech Republic
897,https://www.premierleague.com/players/2839/Theo-Walcott/overview,Theo Walcott,2021/22,Forward,England
898,https://www.premierleague.com/players/14467/Jake-Walker/overview,Jake Walker,2021/22,Defender,England
899,https://www.premierleague.com/players/13815/Kyle-Walker-Peters/overview,Kyle Walker-Peters,2021/22,Defender,England
900,https://www.premierleague.com/players/98263/Sam-Waller/overview,Sam Waller,2021/22,Goalkeeper,England
901,https://www.premierleague.com/players/8159/Christian-Walton/overview,Christian Walton,2021/22,Goalkeeper,England
902,https://www.premierleague.com/players/14164/Aaron-Wan-Bissaka/overview,Aaron Wan-Bissaka,2021/22,Defender,England
903,https://www.premierleague.com/players/51545/Wanya-Mar%C3%A7al-Madivadua/overview,Wanya Marçal-Madivadua,2021/22,Midfielder,Portugal
904,https://www.premierleague.com/players/3929/Joel-Ward/overview,Joel Ward,2021/22,Defender,England
905,https://www.premierleague.com/players/4617/James-Ward-Prowse/overview,James Ward-Prowse,2021/22,Midfielder,England
906,https://www.premierleague.com/players/8658/Ollie-Watkins/overview,Ollie Watkins,2021/22,Forward,England
907,https://www.premierleague.com/players/51238/Caleb-Watts/overview,Caleb Watts,2021/22,Midfielder,Australia
908,https://www.premierleague.com/players/9426/Adam-Webster/overview,Adam Webster,2021/22,Defender,England
909,https://www.premierleague.com/players/20261/Wout-Weghorst/overview,Wout Weghorst,2021/22,Forward,Netherlands
910,https://www.premierleague.com/players/31046/Jensen-Weir/overview,Jensen Weir,2021/22,Midfielder,England
911,https://www.premierleague.com/players/3452/Danny-Welbeck/overview,Danny Welbeck,2021/22,Forward,England
912,https://www.premierleague.com/players/66578/Reece-Welch/overview,Reece Welch,2021/22,Defender,England
913,https://www.premierleague.com/players/107826/Jack-Wells-Morrison/overview,Jack Wells-Morrison,2021/22,Midfielder,England
914,https://www.premierleague.com/players/23599/Timo-Werner/overview,Timo Werner,2021/22,Forward,Germany
915,https://www.premierleague.com/players/15580/Wesley-Moraes/overview,Wesley Moraes,2021/22,Forward,Brazil
916,https://www.premierleague.com/players/4489/Ashley-Westwood/overview,Ashley Westwood,2021/22,Midfielder,England
917,https://www.premierleague.com/players/69653/Charlie-Whitaker/overview,Charlie Whitaker,2021/22,Midfielder,England
918,https://www.premierleague.com/players/14548/Benjamin-White/overview,Benjamin White,2021/22,Defender,England
919,https://www.premierleague.com/players/15111/Alfie-Whiteman/overview,Alfie Whiteman,2021/22,Goalkeeper,England
920,https://www.premierleague.com/players/4396/Connor-Wickham/overview,Connor Wickham,2021/22,Forward,England
921,https://www.premierleague.com/players/7114/Georginio-Wijnaldum/overview,Georginio Wijnaldum,2021/22,Midfielder,Netherlands
922,https://www.premierleague.com/players/70133/Dylan-Williams/overview,Dylan Williams,2021/22,Defender,England
923,https://www.premierleague.com/players/4748/Willian/overview,Willian,2021/22,Forward,Brazil
924,https://www.premierleague.com/players/5806/Willian-Jos%C3%A9/overview,Willian José,2021/22,Forward,Brazil
925,https://www.premierleague.com/players/14446/Joseph-Willock/overview,Joseph Willock,2021/22,Midfielder,England
926,https://www.premierleague.com/players/20929/Ben-Wilmot/overview,Ben Wilmot,2021/22,Defender,England
927,https://www.premierleague.com/players/13961/Harry-Wilson/overview,Harry Wilson,2021/22,Midfielder,Wales
928,https://www.premierleague.com/players/48690/Joshua-Wilson-Esbrand/overview,Joshua Wilson-Esbrand,2021/22,Defender,England
929,https://www.premierleague.com/players/7488/Harry-Winks/overview,Harry Winks,2021/22,Midfielder,England
930,https://www.premierleague.com/players/117497/Yoane-Wissa/overview,Yoane Wissa,2021/22,Midfielder,DR Congo
931,https://www.premierleague.com/players/51563/Max-Woltman/overview,Max Woltman,2021/22,Forward,England
932,https://www.premierleague.com/players/3756/Chris-Wood/overview,Chris Wood,2021/22,Forward,New Zealand
933,https://www.premierleague.com/players/14758/Ben-Woodburn/overview,Ben Woodburn,2021/22,Midfielder,Wales
934,https://www.premierleague.com/players/10479/Freddie-Woodman/overview,Freddie Woodman,2021/22,Goalkeeper,England
935,https://www.premierleague.com/players/14149/Sam-Woods/overview,Sam Woods,2021/22,Defender,England
936,https://www.premierleague.com/players/24151/Xande-Silva/overview,Xande Silva,2021/22,Forward,Portugal
937,https://www.premierleague.com/players/12136/Granit-Xhaka/overview,Granit Xhaka,2021/22,Midfielder,Switzerland
938,https://www.premierleague.com/players/78211/Yan-Couto/overview,Yan Couto,2021/22,Defender,Brazil
939,https://www.premierleague.com/players/66506/Romaric-Yapi/overview,Romaric Yapi,2021/22,Defender,France
940,https://www.premierleague.com/players/6389/Andriy-Yarmolenko/overview,Andriy Yarmolenko,2021/22,Forward,Ukraine
941,https://www.premierleague.com/players/62919/Brad-Young/overview,Brad Young,2021/22,Forward,England
942,https://www.premierleague.com/players/51226/Nathan-Young-Coombes/overview,Nathan Young-Coombes,2021/22,Forward,England
943,https://www.premierleague.com/players/4539/Wilfried-Zaha/overview,Wilfried Zaha,2021/22,Forward,Cote D’Ivoire
944,https://www.premierleague.com/players/64074/Jan-Zamburek/overview,Jan Zambůrek,2021/22,Midfielder,Czech Republic
945,https://www.premierleague.com/players/7103/Zanka/overview,Zanka,2021/22,Defender,Denmark
946,https://www.premierleague.com/players/25313/Davide-Zappacosta/overview,Davide Zappacosta,2021/22,Defender,Italy
947,https://www.premierleague.com/players/50230/Andi-Zeqiri/overview,Andi Zeqiri,2021/22,Forward,Switzerland
948,https://www.premierleague.com/players/70136/Zidane-Iqbal/overview,Zidane Iqbal,2021/22,Midfielder,Iraq
949,https://www.premierleague.com/players/24220/Karlo-Ziger/overview,Karlo Ziger,2021/22,Goalkeeper,Croatia
950,https://www.premierleague.com/players/22047/Christoph-Zimmermann/overview,Christoph Zimmermann,2021/22,Defender,Germany
951,https://www.premierleague.com/players/19620/Oleksandr-Zinchenko/overview,Oleksandr Zinchenko,2021/22,Midfielder,Ukraine
952,https://www.premierleague.com/players/42709/Philip-Zinckernagel/overview,Philip Zinckernagel,2021/22,Forward,Denmark
953,https://www.premierleague.com/players/20750/Hakim-Ziyech/overview,Hakim Ziyech,2021/22,Midfielder,Morocco
954,https://www.premierleague.com/players/5175/Kurt-Zouma/overview,Kurt Zouma,2021/22,Defender,France
955,https://www.premierleague.com/players/107891/Oliwier-Zych/overview,Oliwier Zych,2021/22,Goalkeeper,Poland
956,https://www.premierleague.com/players/11419/Martin-%C3%98degaard/overview,Martin Ødegaard,2021/22,Midfielder,Norway
957,https://www.premierleague.com/players/51436/Leo-%C3%98stig%C3%A5rd/overview,Leo Østigård,2021/22,Defender,Norway
958,https://www.premierleague.com/players/13549/Tosin-Adarabioyo/overview,Tosin Adarabioyo,2020/21,Defender,England
959,https://www.premierleague.com/players/14674/Dennis-Adeniran/overview,Dennis Adeniran,2020/21,Midfielder,England
960,https://www.premierleague.com/players/11357/Adrien-Silva/overview,Adrien Silva,2020/21,Midfielder,Portugal
961,https://www.premierleague.com/players/21797/Oladapo-Afolayan/overview,Oladapo Afolayan,2020/21,Forward,England
962,https://www.premierleague.com/players/6609/Ahmed-Hegazi/overview,Ahmed Hegazi,2020/21,Defender,Egypt
963,https://www.premierleague.com/players/10439/Ola-Aina/overview,Ola Aina,2020/21,Defender,Nigeria
964,https://www.premierleague.com/players/10424/Semi-Ajayi/overview,Semi Ajayi,2020/21,Defender,Nigeria
965,https://www.premierleague.com/players/5248/Albian-Ajeti/overview,Albian Ajeti,2020/21,Forward,Switzerland
966,https://www.premierleague.com/players/5879/Aleksandar-Mitrovic/overview,Aleksandar Mitrovic,2020/21,Forward,Serbia
967,https://www.premierleague.com/players/55603/Ali-Koiki/overview,Ali Koiki,2020/21,Defender,England
968,https://www.premierleague.com/players/112097/Frederik-Alves/overview,Frederik Alves,2020/21,Defender,Denmark
969,https://www.premierleague.com/players/48689/Joseph-Anang/overview,Joseph Anang,2020/21,Goalkeeper,England
970,https://www.premierleague.com/players/51593/Elliot-Anderson/overview,Elliot Anderson,2020/21,Midfielder,Scotland
971,https://www.premierleague.com/players/14624/Antonee-Robinson/overview,Antonee Robinson,2020/21,Defender,United States
972,https://www.premierleague.com/players/8050/Harry-Arter/overview,Harry Arter,2020/21,Midfielder,Ireland
973,https://www.premierleague.com/players/21518/Finn-Azaz/overview,Finn Azaz,2020/21,Midfielder,England
974,https://www.premierleague.com/players/3030/Leighton-Baines/overview,Leighton Baines,2020/21,Defender,England
975,https://www.premierleague.com/players/9169/George-Baldock/overview,George Baldock,2020/21,Defender,England
976,https://www.premierleague.com/players/19864/Danny-Ballard/overview,Danny Ballard,2020/21,Defender,Northern Ireland
977,https://www.premierleague.com/players/51695/Jamal-Baptiste/overview,Jamal Baptiste,2020/21,Defender,England
978,https://www.premierleague.com/players/13590/Daniel-Barlaser/overview,Daniel Barlaser,2020/21,Midfielder,England
979,https://www.premierleague.com/players/3312/Kyle-Bartley/overview,Kyle Bartley,2020/21,Defender,England
980,https://www.premierleague.com/players/3581/Chris-Basham/overview,Chris Basham,2020/21,Defender,England
981,https://www.premierleague.com/players/33166/Jack-Bearne/overview,Jack Bearne,2020/21,Midfielder,England
982,https://www.premierleague.com/players/4351/Ryan-Bennett/overview,Ryan Bennett,2020/21,Defender,England
983,https://www.premierleague.com/players/4847/Nabil-Bentaleb/overview,Nabil Bentaleb,2020/21,Midfielder,Algeria
984,https://www.premierleague.com/players/21614/Sander-Berge/overview,Sander Berge,2020/21,Midfielder,Norway
985,https://www.premierleague.com/players/21422/Bernardo-Rosa/overview,Bernardo Rosa,2020/21,Midfielder,Brazil
986,https://www.premierleague.com/players/14608/Jayden-Bogle/overview,Jayden Bogle,2020/21,Defender,England
987,https://www.premierleague.com/players/14434/Tolaji-Bola/overview,Tolaji Bola,2020/21,Defender,England
988,https://www.premierleague.com/players/4763/Yannick-Bolasie/overview,Yannick Bolasie,2020/21,Forward,DR Congo
989,https://www.premierleague.com/players/9929/Jonathan-Bond/overview,Jonathan Bond,2020/21,Goalkeeper,England
990,https://www.premierleague.com/players/12584/Sofiane-Boufal/overview,Sofiane Boufal,2020/21,Midfielder,Morocco
991,https://www.premierleague.com/players/23812/Morgan-Boyes/overview,Morgan Boyes,2020/21,Defender,Wales
992,https://www.premierleague.com/players/5810/Claudio-Bravo/overview,Claudio Bravo,2020/21,Goalkeeper,Chile
993,https://www.premierleague.com/players/14742/Rhian-Brewster/overview,Rhian Brewster,2020/21,Forward,England
994,https://www.premierleague.com/players/23837/George-Broadbent/overview,George Broadbent,2020/21,Midfielder,England
995,https://www.premierleague.com/players/64464/Zak-Brunt/overview,Zak Brunt,2020/21,Midfielder,England
996,https://www.premierleague.com/players/8185/Joe-Bryan/overview,Joe Bryan,2020/21,Defender,England
997,https://www.premierleague.com/players/112458/Hugo-Bueno/overview,Hugo Bueno,2020/21,Defender,Spain
998,https://www.premierleague.com/players/10596/Oliver-Burke/overview,Oliver Burke,2020/21,Midfielder,Scotland
999,https://www.premierleague.com/players/14444/Robbie-Burton/overview,Robbie Burton,2020/21,Midfielder,Wales
1000,https://www.premierleague.com/players/3505/David-Button/overview,David Button,2020/21,Goalkeeper,England
1001,https://www.premierleague.com/players/25435/Oskar-Buur/overview,Oskar Buur,2020/21,Defender,Denmark
1002,https://www.premierleague.com/players/3894/Tom-Cairney/overview,Tom Cairney,2020/21,Midfielder,Scotland
1003,https://www.premierleague.com/players/15989/Guido-Carrillo/overview,Guido Carrillo,2020/21,Forward,Argentina
1004,https://www.premierleague.com/players/32289/Fabio-Carvalho/overview,Fabio Carvalho,2020/21,Midfielder,Portugal
1005,https://www.premierleague.com/players/19951/Lewis-Cass/overview,Lewis Cass,2020/21,Defender,England
1006,https://www.premierleague.com/players/20858/Tahith-Chong/overview,Tahith Chong,2020/21,Forward,Netherlands
1007,https://www.premierleague.com/players/8438/Cyrus-Christie/overview,Cyrus Christie,2020/21,Defender,Ireland
1008,https://www.premierleague.com/players/2593/Leon-Clarke/overview,Leon Clarke,2020/21,Forward,England
1009,https://www.premierleague.com/players/23809/Thomas-Clayton/overview,Thomas Clayton,2020/21,Defender,Scotland
1010,https://www.premierleague.com/players/94666/Ismaila-Coulibaly/overview,Ismaila Coulibaly,2020/21,Midfielder,Mali
1011,https://www.premierleague.com/players/10539/Josh-Cullen/overview,Josh Cullen,2020/21,Midfielder,Ireland
1012,https://www.premierleague.com/players/25892/Kevin-Danso/overview,Kevin Danso,2020/21,Defender,Austria
1013,https://www.premierleague.com/players/8192/Bobby-De-Cordova-Reid/overview,Bobby De Cordova-Reid,2020/21,Forward,Jamaica
1014,https://www.premierleague.com/players/14676/Luca-de-la-Torre/overview,Luca de la Torre,2020/21,Midfielder,United States
1015,https://www.premierleague.com/players/32936/Fousseni-Diabat%C3%A9/overview,Fousseni Diabaté,2020/21,Forward,Mali
1016,https://www.premierleague.com/players/75226/Cheikh-Diaby/overview,Cheikh Diaby,2020/21,Forward,France
1017,https://www.premierleague.com/players/5548/Mbaye-Diagne/overview,Mbaye Diagne,2020/21,Forward,Senegal
1018,https://www.premierleague.com/players/54032/Mamadou-Dialla-Sylla/overview,Mamadou Dialla Sylla,2020/21,Midfielder,Spain
1019,https://www.premierleague.com/players/15199/Grady-Diangana/overview,Grady Diangana,2020/21,Midfielder,England
1020,https://www.premierleague.com/players/31885/Alpha-Richard-Dionkou/overview,Alpha Richard Dionkou,2020/21,Defender,Senegal
1021,https://www.premierleague.com/players/50996/Mikkel-Diskerud/overview,Mikkel Diskerud,2020/21,Midfielder,United States
1022,https://www.premierleague.com/players/16347/Barry-Douglas/overview,Barry Douglas,2020/21,Defender,Scotland
1023,https://www.premierleague.com/players/14255/Jake-Eastwood/overview,Jake Eastwood,2020/21,Goalkeeper,England
1024,https://www.premierleague.com/players/31439/Ryan-Edmondson/overview,Ryan Edmondson,2020/21,Forward,England
1025,https://www.premierleague.com/players/13869/Kyle-Edwards/overview,Kyle Edwards,2020/21,Midfielder,England
1026,https://www.premierleague.com/players/4394/John-Egan/overview,John Egan,2020/21,Defender,Ireland
1027,https://www.premierleague.com/players/20946/Elias-Sorensen/overview,Elias Sorensen,2020/21,Forward,Denmark
1028,https://www.premierleague.com/players/107863/Ulrick-Eneme-Ella/overview,Ulrick Eneme-Ella,2020/21,Forward,Gabon
1029,https://www.premierleague.com/players/19771/Fabri/overview,Fabri,2020/21,Goalkeeper,Spain
1030,https://www.premierleague.com/players/14713/Josh-Felix-Eppiah/overview,Josh Felix-Eppiah,2020/21,Forward,Belgium
1031,https://www.premierleague.com/players/23976/Nathan-Ferguson/overview,Nathan Ferguson,2020/21,Defender,England
1032,https://www.premierleague.com/players/5672/Federico-Fern%C3%A1ndez/overview,Federico Fernández,2020/21,Defender,Argentina
1033,https://www.premierleague.com/players/13867/Sam-Field/overview,Sam Field,2020/21,Midfielder,England
1034,https://www.premierleague.com/players/8444/John-Fleck/overview,John Fleck,2020/21,Midfielder,Scotland
1035,https://www.premierleague.com/players/3881/Wes-Foderingham/overview,Wes Foderingham,2020/21,Goalkeeper,England
1036,https://www.premierleague.com/players/13561/Timothy-Fosu-Mensah/overview,Timothy Fosu-Mensah,2020/21,Defender,Netherlands
1037,https://www.premierleague.com/players/25309/Juan-Foyth/overview,Juan Foyth,2020/21,Defender,Argentina
1038,https://www.premierleague.com/players/24704/Tyrese-Francois/overview,Tyrese Francois,2020/21,Midfielder,Australia
1039,https://www.premierleague.com/players/3320/Luke-Freeman/overview,Luke Freeman,2020/21,Midfielder,England
1040,https://www.premierleague.com/players/10491/Darnell-Furlong/overview,Darnell Furlong,2020/21,Defender,England
1041,https://www.premierleague.com/players/33072/Tony-Gallacher/overview,Tony Gallacher,2020/21,Defender,Scotland
1042,https://www.premierleague.com/players/26714/Taylor-Gardner-Hickman/overview,Taylor Gardner-Hickman,2020/21,Defender,England
1043,https://www.premierleague.com/players/4600/Paulo-Gazzaniga/overview,Paulo Gazzaniga,2020/21,Goalkeeper,Argentina
1044,https://www.premierleague.com/players/50857/Gedson-Fernandes/overview,Gedson Fernandes,2020/21,Midfielder,Portugal
1045,https://www.premierleague.com/players/3046/Kieran-Gibbs/overview,Kieran Gibbs,2020/21,Defender,England
1046,https://www.premierleague.com/players/66362/Gon%C3%A7alo-Cardoso/overview,Gonçalo Cardoso,2020/21,Defender,Portugal
1047,https://www.premierleague.com/players/14795/Mace-Goodridge/overview,Mace Goodridge,2020/21,Midfielder,England
1048,https://www.premierleague.com/players/64037/John-Kymani-Gordon/overview,John-Kymani Gordon,2020/21,Forward,England
1049,https://www.premierleague.com/players/25429/Robbie-Gotts/overview,Robbie Gotts,2020/21,Midfielder,England
1050,https://www.premierleague.com/players/24399/Sam-Graham/overview,Sam Graham,2020/21,Defender,England
1051,https://www.premierleague.com/players/21731/Kamil-Grosicki/overview,Kamil Grosicki,2020/21,Midfielder,Poland
1052,https://www.premierleague.com/players/25291/Jay-Roy-Grot/overview,Jay-Roy Grot,2020/21,Forward,Netherlands
1053,https://www.premierleague.com/players/83496/Antwoine-Hackford/overview,Antwoine Hackford,2020/21,Forward,England
1054,https://www.premierleague.com/players/49761/S%C3%A9bastien-Haller/overview,Sébastien Haller,2020/21,Forward,Cote D’Ivoire
1055,https://www.premierleague.com/players/14808/Joseph-Hardy/overview,Joseph Hardy,2020/21,Forward,England
1056,https://www.premierleague.com/players/23978/George-Harmon/overview,George Harmon,2020/21,Defender,England
1057,https://www.premierleague.com/players/20101/Rekeem-Harper/overview,Rekeem Harper,2020/21,Midfielder,England
1058,https://www.premierleague.com/players/14665/Jayden-Harris/overview,Jayden Harris,2020/21,Midfielder,England
1059,https://www.premierleague.com/players/66517/Kaine-Hayden/overview,Kaine Hayden,2020/21,Midfielder,England
1060,https://www.premierleague.com/players/4582/Michael-Hector/overview,Michael Hector,2020/21,Defender,Jamaica
1061,https://www.premierleague.com/players/51559/Thomas-Hill/overview,Thomas Hill,2020/21,Forward,England
1062,https://www.premierleague.com/players/14283/George-Hirst/overview,George Hirst,2020/21,Forward,England
1063,https://www.premierleague.com/players/24341/Bryce-Hosannah/overview,Bryce Hosannah,2020/21,Defender,England
1064,https://www.premierleague.com/players/112551/Liam-Hughes/overview,Liam Hughes,2020/21,Goalkeeper,Northern Ireland
1065,https://www.premierleague.com/players/10957/Odion-Ighalo/overview,Odion Ighalo,2020/21,Forward,Nigeria
1066,https://www.premierleague.com/players/4760/Ryan-Inniss/overview,Ryan Inniss,2020/21,Defender,England
1067,https://www.premierleague.com/players/5079/Ivan-Cavaleiro/overview,Ivan Cavaleiro,2020/21,Forward,Portugal
1068,https://www.premierleague.com/players/3360/Branislav-Ivanovic/overview,Branislav Ivanovic,2020/21,Defender,Serbia
1069,https://www.premierleague.com/players/3222/Phil-Jagielka/overview,Phil Jagielka,2020/21,Defender,England
1070,https://www.premierleague.com/players/30527/Sylvester-Jasper/overview,Sylvester Jasper,2020/21,Forward,Bulgaria
1071,https://www.premierleague.com/players/111987/Daniel-Jebbison/overview,Daniel Jebbison,2020/21,Forward,England
1072,https://www.premierleague.com/players/75372/Lukas-Jensen/overview,Lukas Jensen,2020/21,Goalkeeper,Denmark
1073,https://www.premierleague.com/players/4909/Roberto-Jim%C3%A9nez/overview,Roberto Jiménez,2020/21,Goalkeeper,Spain
1074,https://www.premierleague.com/players/5154/Stefan-Johansen/overview,Stefan Johansen,2020/21,Midfielder,Norway
1075,https://www.premierleague.com/players/14696/Darnell-Johnson/overview,Darnell Johnson,2020/21,Defender,England
1076,https://www.premierleague.com/players/4331/Sam-Johnstone/overview,Sam Johnstone,2020/21,Goalkeeper,England
1077,https://www.premierleague.com/players/10604/Jota/overview,Jota,2020/21,Midfielder,Spain
1078,https://www.premierleague.com/players/11267/Aboubakar-Kamara/overview,Aboubakar Kamara,2020/21,Forward,Mauritania
1079,https://www.premierleague.com/players/5156/Beram-Kayal/overview,Beram Kayal,2020/21,Midfielder,Israel
1080,https://www.premierleague.com/players/20178/Neeskens-Kebano/overview,Neeskens Kebano,2020/21,Midfielder,DR Congo
1081,https://www.premierleague.com/players/15333/C%C3%A9dric-Kipr%C3%A9/overview,Cédric Kipré,2020/21,Defender,Cote D’Ivoire
1082,https://www.premierleague.com/players/8982/Anthony-Knockaert/overview,Anthony Knockaert,2020/21,Midfielder,France
1083,https://www.premierleague.com/players/12359/Terence-Kongolo/overview,Terence Kongolo,2020/21,Defender,Netherlands
1084,https://www.premierleague.com/players/23575/Filip-Krovinovic/overview,Filip Krovinovic,2020/21,Midfielder,Croatia
1085,https://www.premierleague.com/players/23832/Ethan-Laird/overview,Ethan Laird,2020/21,Defender,England
1086,https://www.premierleague.com/players/30528/Yasser-Larouci/overview,Yasser Larouci,2020/21,Defender,France
1087,https://www.premierleague.com/players/31441/Henry-Lawrence/overview,Henry Lawrence,2020/21,Defender,England
1088,https://www.premierleague.com/players/6528/Valentino-Lazaro/overview,Valentino Lazaro,2020/21,Midfielder,Austria
1089,https://www.premierleague.com/players/20503/Maxime-Le-Marchand/overview,Maxime Le Marchand,2020/21,Defender,France
1090,https://www.premierleague.com/players/13866/Jonathan-Leko/overview,Jonathan Leko,2020/21,Forward,England
1091,https://www.premierleague.com/players/79245/George-Lewis/overview,George Lewis,2020/21,Forward,Rwanda
1092,https://www.premierleague.com/players/3244/Jake-Livermore/overview,Jake Livermore,2020/21,Midfielder,England
1093,https://www.premierleague.com/players/23687/Ryan-Longman/overview,Ryan Longman,2020/21,Forward,England
1094,https://www.premierleague.com/players/23817/Luis-Longstaff/overview,Luis Longstaff,2020/21,Midfielder,England
1095,https://www.premierleague.com/players/4813/Dejan-Lovren/overview,Dejan Lovren,2020/21,Defender,Croatia
1096,https://www.premierleague.com/players/8578/Max-Lowe/overview,Max Lowe,2020/21,Defender,England
1097,https://www.premierleague.com/players/23759/Luca-Ashby-Hammond/overview,Luca Ashby-Hammond,2020/21,Goalkeeper,England
1098,https://www.premierleague.com/players/4509/John-Lundstram/overview,John Lundstram,2020/21,Midfielder,England
1099,https://www.premierleague.com/players/51223/Ian-Maatsen/overview,Ian Maatsen,2020/21,Defender,Netherlands
1100,https://www.premierleague.com/players/10422/Matt-Macey/overview,Matt Macey,2020/21,Goalkeeper,England
1101,https://www.premierleague.com/players/88771/Wanya-Madavidua/overview,Wanya Madavidua,2020/21,Midfielder,England
1102,https://www.premierleague.com/players/14574/Jacob-Maddox/overview,Jacob Maddox,2020/21,Midfielder,England
1103,https://www.premierleague.com/players/20048/Josh-Maja/overview,Josh Maja,2020/21,Forward,Nigeria
1104,https://www.premierleague.com/players/15136/George-Marsh/overview,George Marsh,2020/21,Midfielder,England
1105,https://www.premierleague.com/players/2912/David-Martin/overview,David Martin,2020/21,Goalkeeper,England
1106,https://www.premierleague.com/players/11363/Matheus-Pereira/overview,Matheus Pereira,2020/21,Midfielder,Brazil
1107,https://www.premierleague.com/players/9960/Alfie-Mawson/overview,Alfie Mawson,2020/21,Defender,England
1108,https://www.premierleague.com/players/8107/Oliver-McBurnie/overview,Oliver McBurnie,2020/21,Forward,Scotland
1109,https://www.premierleague.com/players/14585/Luke-McCormick/overview,Luke McCormick,2020/21,Midfielder,England
1110,https://www.premierleague.com/players/3844/Kevin-McDonald/overview,Kevin McDonald,2020/21,Midfielder,Scotland
1111,https://www.premierleague.com/players/14587/George-McEachran/overview,George McEachran,2020/21,Midfielder,England
1112,https://www.premierleague.com/players/2340/David-McGoldrick/overview,David McGoldrick,2020/21,Forward,Ireland
1113,https://www.premierleague.com/players/19865/Mark-McGuinness/overview,Mark McGuinness,2020/21,Defender,Ireland
1114,https://www.premierleague.com/players/21958/Zech-Medley/overview,Zech Medley,2020/21,Defender,England
1115,https://www.premierleague.com/players/23835/D'Mani-Mellor/overview,D'Mani Mellor,2020/21,Forward,England
1116,https://www.premierleague.com/players/5377/Max-Meyer/overview,Max Meyer,2020/21,Midfielder,Germany
